name_id;Finishing;ShortPassing;LongPassing;BallControl;Dribbling;Acceleration;SprintSpeed;Agility;Balance;ShotPower;Jumping;Stamina;Aggression;Interceptions;Vision;GKHandling;GKKicking;GKReflexes
9406;44;65;63;66;57;61;62;69;71;59;66;71;74;64;54;7;11;9
9407;16;31;24;18;18;59;48;35;45;20;70;34;21;20;35;65;68;65
9408;52;71;68;62;58;46;54;72;74;60;67;67;65;63;59;11;9;5
9409;62;73;72;67;64;33;39;62;68;67;60;30;31;36;71;16;12;13
9410;63;68;62;66;62;55;52;47;59;70;60;64;43;32;64;15;16;6
9411;62;70;66;68;66;70;70;67;69;73;67;63;59;46;65;16;13;6
9412;20;28;22;16;19;42;41;32;56;24;51;31;38;11;49;65;62;68
9413;69;58;35;66;63;90;88;79;72;56;70;69;57;27;54;12;5;7
9414;27;58;60;53;52;70;73;75;61;65;87;73;78;63;43;16;12;13
9415;57;59;56;66;65;76;74;67;67;64;57;82;70;51;58;10;6;11
9416;71;39;39;61;59;55;63;64;39;66;76;67;57;28;46;10;8;7
9417;51;61;60;59;57;57;53;55;62;66;75;74;65;61;42;7;7;11
9418;49;67;60;62;66;82;82;80;71;50;75;77;74;53;55;8;7;6
9419;58;65;57;63;63;69;61;62;76;65;71;62;60;70;60;9;9;16
9420;60;54;47;65;67;91;92;89;68;65;60;79;52;30;60;11;6;6
9421;66;61;55;67;60;73;61;58;63;64;67;70;46;29;55;9;9;7
9422;55;65;59;69;72;77;79;81;92;56;56;56;47;26;62;10;9;13
9423;17;58;54;60;42;52;45;49;49;39;28;62;58;66;37;8;11;7
9424;32;51;45;59;53;69;71;61;65;26;71;76;64;68;37;14;9;12
9425;47;66;61;67;56;55;61;62;62;57;80;74;80;65;65;6;10;7
9426;67;57;47;65;64;87;83;75;62;62;67;79;73;24;56;9;14;16
9427;52;63;50;67;74;91;82;93;92;63;91;73;39;25;58;11;5;6
9428;60;65;28;64;71;89;90;77;73;59;74;67;58;22;48;10;8;7
9429;60;65;63;67;65;72;70;70;75;68;74;63;60;43;66;14;8;14
9430;31;65;61;63;61;64;60;66;66;68;61;76;69;65;63;13;8;14
9431;16;29;33;21;12;38;35;38;30;19;54;34;31;16;11;65;66;70
9432;20;45;35;43;22;49;52;37;54;60;70;62;64;62;28;12;12;15
9433;67;59;44;63;64;67;71;62;47;60;75;72;51;24;58;13;10;14
9434;72;53;34;60;58;73;68;64;63;69;64;70;79;14;52;13;12;12
9435;33;66;60;62;56;67;58;54;55;60;60;77;68;67;45;11;8;10
9436;40;54;59;52;44;52;52;55;43;60;54;68;62;65;40;16;9;14
9437;66;68;51;70;66;60;67;71;62;73;65;63;55;39;56;11;15;6
9438;43;68;63;67;64;73;72;69;72;64;63;74;68;61;65;7;10;15
9439;21;52;38;44;31;55;61;63;68;52;75;77;65;66;32;6;7;8
9440;60;67;64;68;68;69;62;74;80;68;54;68;41;37;69;8;11;10
9441;54;67;65;65;74;61;72;80;74;61;48;51;31;29;67;6;7;12
9442;36;59;54;58;58;71;68;74;88;43;89;79;77;64;51;14;13;13
9443;62;59;45;64;63;77;71;73;69;69;64;78;70;43;52;11;15;14
9444;43;65;62;66;65;71;68;52;63;72;60;79;68;63;54;13;10;11
9445;44;60;60;62;56;75;74;71;67;48;65;91;62;63;58;8;16;9
9446;27;55;58;55;33;50;46;55;59;53;65;75;72;60;46;13;9;16
9447;59;55;46;66;71;90;91;76;68;60;71;52;70;58;60;12;13;9
9448;33;66;67;65;63;62;63;68;66;48;56;88;66;64;62;10;10;7
9449;39;56;44;48;33;45;46;57;63;42;76;72;68;58;38;14;8;14
9450;54;71;62;71;70;72;71;87;79;66;50;81;75;62;58;10;10;8
9451;63;60;53;65;67;81;79;76;70;63;64;68;40;22;69;15;14;5
9452;22;43;46;61;44;63;70;50;55;32;72;70;74;65;34;13;14;7
9453;16;11;15;18;15;26;24;28;29;14;33;30;25;14;24;66;64;65
9454;57;64;56;67;68;76;72;78;82;62;59;70;57;40;64;9;10;16
9455;45;73;69;69;65;66;69;78;81;60;53;65;48;56;69;10;12;7
9456;35;71;63;67;65;69;72;74;65;59;61;68;53;65;70;14;12;15
9457;19;31;20;16;18;37;42;33;30;22;52;44;19;18;32;66;65;67
9458;34;62;58;59;63;75;80;71;76;58;59;89;66;59;56;11;11;7
9459;51;61;52;66;71;88;82;75;74;57;60;70;51;45;58;11;8;12
9460;16;57;44;50;45;60;52;56;60;18;71;71;70;66;36;9;16;10
9461;42;66;63;68;65;55;55;43;58;63;56;68;70;59;65;15;15;7
9462;54;67;63;68;71;75;72;79;74;59;53;72;39;54;65;8;14;13
9463;55;69;65;68;75;68;73;69;66;60;64;63;50;50;60;8;13;9
9464;63;67;56;72;75;84;81;77;76;64;47;66;42;32;65;10;12;13
9465;63;67;62;66;64;87;86;84;81;61;48;55;37;21;64;13;15;15
9466;62;62;54;68;60;51;58;66;61;65;77;76;66;49;63;7;6;11
9467;73;53;30;57;56;73;74;70;80;58;79;57;43;38;32;9;11;14
9468;65;59;51;66;64;43;58;61;35;70;34;58;55;22;54;16;13;6
9469;64;57;56;63;66;84;86;80;73;66;72;72;60;57;57;16;13;16
9470;68;56;52;62;64;87;72;76;83;70;47;75;51;26;58;13;12;9
9471;24;61;63;64;61;69;67;66;63;56;67;71;72;66;35;8;7;12
9472;30;63;55;62;60;62;70;67;71;56;76;82;74;60;41;11;14;16
9473;55;60;47;67;71;84;84;76;72;74;56;61;33;12;57;7;9;7
9474;40;67;69;66;65;44;49;61;77;44;90;78;65;78;51;14;13;6
9475;14;32;41;22;24;48;45;33;55;17;61;31;22;23;45;63;62;73
9476;55;70;67;68;64;57;55;62;64;68;51;65;78;67;66;8;16;7
9477;59;67;62;70;64;76;69;76;69;69;62;78;56;65;63;6;10;16
9478;13;31;22;24;14;46;44;39;38;18;55;32;24;18;25;60;60;70
9479;46;70;63;67;60;64;67;50;75;57;65;67;80;67;60;11;14;11
9480;61;68;69;69;65;65;61;60;68;40;46;46;59;38;63;12;10;6
9481;58;68;64;68;65;65;54;72;77;70;74;68;82;66;61;12;13;15
9482;41;65;65;64;64;66;65;66;68;63;57;64;70;64;59;12;7;13
9483;49;67;61;65;67;73;62;71;56;72;73;77;76;65;63;8;15;7
9484;57;66;68;64;58;55;65;58;70;66;54;76;68;65;64;14;13;16
9485;19;60;52;58;47;67;69;63;69;53;73;70;75;64;39;11;15;8
9486;36;66;58;57;48;50;38;67;37;54;48;75;72;64;54;11;10;13
9487;55;64;62;61;68;69;77;74;63;66;70;68;40;23;60;13;8;11
9488;58;70;65;68;62;63;54;62;61;62;52;66;56;51;67;7;7;11
9489;65;66;59;67;66;67;66;66;54;67;69;65;57;54;65;13;12;15
9490;65;55;53;66;70;85;79;81;76;69;78;73;59;24;60;6;10;7
9491;61;70;68;67;65;64;56;71;74;54;66;69;52;64;68;10;13;12
9492;62;68;65;67;66;76;73;64;63;69;63;69;68;53;66;13;8;14
9493;65;64;62;68;70;72;70;64;68;51;58;51;43;23;59;14;7;7
9494;64;60;57;68;70;75;77;78;59;78;48;64;65;37;56;11;6;15
9495;44;65;51;60;67;86;83;77;77;65;78;86;70;59;56;13;8;7
9496;54;56;53;65;67;92;90;87;79;65;62;78;45;43;60;13;16;15
9497;71;49;27;67;63;75;77;70;65;69;73;61;61;22;45;11;11;6
9498;59;69;63;69;68;65;67;63;49;58;56;71;75;55;69;8;9;7
9499;50;68;64;70;66;67;64;57;62;67;48;73;68;72;58;6;14;7
9500;59;62;60;57;65;43;75;72;48;63;77;75;81;52;41;10;8;11
9501;45;70;67;67;61;61;60;66;67;61;69;73;63;59;67;9;7;7
9502;62;68;65;65;66;75;77;87;71;66;54;79;48;51;68;13;15;7
9503;62;63;59;65;66;83;79;85;80;67;73;73;51;43;61;9;12;15
9504;24;60;57;63;63;76;79;66;76;59;60;69;65;62;52;13;16;7
9505;63;60;53;68;72;85;83;83;92;66;75;33;52;21;62;11;13;15
9506;46;72;61;70;66;67;60;66;71;62;65;68;69;64;64;12;9;12
9507;70;52;49;67;64;63;67;63;75;68;75;71;70;44;54;12;11;13
9508;17;59;45;59;50;74;70;65;60;46;73;78;64;66;32;8;14;10
9509;61;63;43;64;60;82;76;83;80;60;74;75;68;67;65;15;8;13
9510;56;61;62;62;61;62;61;68;65;65;72;80;77;66;60;13;9;8
9511;55;67;61;68;69;70;67;79;68;58;44;72;55;42;62;13;7;6
9512;60;66;62;64;61;70;70;73;60;54;62;74;52;46;67;5;14;10
9513;51;61;53;59;64;45;53;55;46;67;77;65;68;65;58;6;16;9
9514;43;64;66;63;63;72;75;70;65;66;76;74;80;64;62;11;8;13
9515;49;65;57;61;55;67;69;55;61;55;73;64;55;58;57;14;9;9
9516;51;65;62;64;62;84;91;73;67;55;43;84;52;56;62;12;15;9
9517;45;65;60;66;65;88;80;77;89;75;72;93;75;72;54;12;8;10
9518;18;64;62;52;44;32;59;44;48;33;33;66;67;64;47;7;8;9
9519;67;67;62;66;71;73;83;75;53;70;71;62;50;18;63;5;10;14
9520;63;62;56;70;73;68;66;78;69;59;45;70;42;35;67;8;7;8
9521;64;53;30;66;59;71;72;65;60;69;72;55;50;15;39;10;7;14
9522;66;56;45;67;63;78;72;72;68;72;68;69;61;33;60;10;12;12
9523;50;63;63;62;55;54;47;57;50;58;69;75;67;61;55;15;14;6
9524;49;72;67;65;66;69;66;69;75;62;69;72;67;61;62;6;12;6
9525;62;60;58;66;69;71;73;82;82;60;69;68;53;54;62;6;8;10
9526;58;67;62;65;63;69;66;57;54;73;58;88;78;59;62;15;6;7
9527;47;60;57;69;71;69;70;70;71;48;60;67;55;62;57;12;12;9
9528;13;29;31;23;14;50;52;70;53;23;70;21;26;24;42;66;67;63
9529;62;66;65;65;65;74;69;43;53;80;63;68;56;66;58;7;10;12
9530;31;64;61;65;61;73;74;70;73;52;72;67;62;60;48;8;12;7
9531;60;70;60;71;71;72;66;54;70;70;52;55;54;56;62;14;13;9
9532;56;63;63;67;63;55;67;73;70;74;74;72;75;72;62;10;14;6
9533;70;52;38;60;56;71;71;57;53;55;71;61;40;23;57;6;14;15
9534;14;30;14;26;19;45;43;46;60;26;56;28;26;27;12;64;61;68
9535;56;62;55;66;65;80;78;77;70;65;80;86;80;65;49;13;11;6
9536;65;63;38;60;67;72;76;70;65;69;55;69;35;17;55;6;7;13
9537;65;67;63;70;67;75;72;82;82;62;64;62;31;17;59;13;7;15
9538;57;62;50;62;66;80;78;75;72;65;69;86;58;40;60;12;12;9
9539;47;56;62;58;56;36;47;33;67;72;70;55;80;61;56;8;8;10
9540;62;63;60;67;65;62;71;81;75;72;60;79;66;58;66;14;9;10
9541;60;62;61;70;73;56;62;62;56;59;32;60;62;30;72;11;12;16
9542;49;68;65;67;71;63;65;74;67;64;48;54;55;56;67;8;16;9
9543;70;39;33;65;58;53;46;59;52;65;70;54;38;12;55;10;10;14
9544;29;64;57;59;40;65;69;70;70;43;72;71;62;69;60;14;6;6
9545;64;64;55;63;62;71;70;72;75;65;66;68;68;33;66;8;10;15
9546;27;60;55;57;43;43;46;42;41;40;49;50;72;63;53;10;16;16
9547;36;64;58;67;69;79;85;70;73;57;60;65;59;56;61;11;7;8
9548;26;54;46;51;31;36;37;30;29;49;64;67;76;60;34;13;15;10
9549;21;55;21;56;26;60;65;60;62;55;76;81;49;65;28;10;7;10
9550;34;70;70;69;66;69;67;52;73;63;58;58;62;43;69;7;10;12
9551;63;60;56;64;67;87;85;84;66;66;51;70;46;26;65;6;8;13
9552;44;70;68;67;56;43;43;60;64;66;65;68;72;69;60;14;6;15
9553;73;61;45;59;69;81;73;70;90;73;82;71;50;28;66;14;10;10
9554;32;60;62;62;55;67;67;68;69;60;66;74;66;65;60;7;12;10
9555;44;64;66;65;57;60;65;62;58;62;57;79;79;66;67;10;8;12
9556;45;64;54;58;54;68;69;70;86;42;82;87;55;62;61;14;13;12
9557;41;60;54;63;64;67;68;70;76;64;75;68;62;58;55;9;8;11
9558;63;63;54;67;64;76;70;82;82;70;78;76;53;26;66;16;12;14
9559;32;67;58;55;47;65;62;71;64;52;68;76;67;71;57;10;14;10
9560;60;64;59;70;69;71;65;70;79;69;59;33;62;22;65;9;14;9
9561;27;68;62;54;56;54;66;74;70;46;54;49;83;65;61;13;13;7
9562;33;44;42;49;44;72;70;58;63;54;81;78;56;60;44;14;9;10
9563;66;55;45;58;56;70;74;63;57;77;80;77;82;22;41;16;11;10
9564;47;62;55;60;62;78;79;78;68;56;70;79;50;64;56;10;10;7
9565;12;27;32;20;12;42;44;30;41;21;61;42;30;24;54;66;62;64
9566;30;71;69;66;57;58;53;54;60;49;74;76;73;70;66;10;15;12
9567;59;66;52;66;62;83;90;64;50;69;54;64;64;64;53;14;9;14
9568;61;64;60;63;61;65;75;82;83;71;76;64;75;38;63;6;11;16
9569;57;68;66;67;64;64;61;70;73;71;74;71;59;66;65;8;11;14
9570;58;64;60;62;57;67;64;64;62;78;72;80;77;63;55;7;12;11
9571;56;69;62;62;60;72;70;74;70;60;66;71;58;60;68;11;6;12
9572;51;62;56;65;68;83;78;74;78;54;82;80;60;56;59;8;15;13
9573;62;62;55;69;72;80;85;82;70;74;71;68;50;41;60;16;15;11
9574;33;54;45;55;40;55;61;54;52;52;71;63;60;58;34;10;10;7
9575;18;60;55;40;34;53;48;45;52;35;71;70;49;62;31;13;14;6
9576;40;69;66;64;65;56;55;69;72;47;70;57;61;63;59;11;6;9
9577;63;58;41;63;64;81;87;74;63;69;69;60;62;18;58;11;14;7
9578;34;62;62;61;62;62;69;48;45;53;61;80;74;64;51;9;15;8
9579;69;58;49;65;63;63;53;65;59;66;62;59;65;28;53;8;9;14
9580;53;72;66;66;64;71;70;68;69;66;64;73;55;60;50;15;14;13
9581;13;41;35;22;30;36;42;58;44;22;64;28;33;23;44;64;60;65
9582;66;56;35;64;64;65;68;78;78;65;73;80;48;42;43;6;11;13
9583;66;59;51;66;56;55;63;62;66;70;75;71;70;45;65;9;9;8
9584;36;57;50;62;60;72;73;78;65;56;64;74;54;64;45;14;7;10
9585;48;62;54;58;51;56;62;56;48;72;55;72;69;69;48;9;15;14
9586;10;11;11;23;19;13;22;30;35;22;54;19;17;10;33;62;51;74
9587;47;65;70;65;59;74;73;71;69;66;72;79;62;63;62;14;9;12
9588;58;68;64;69;71;59;61;70;68;50;55;64;55;49;67;15;10;9
9589;64;65;53;61;68;74;72;76;48;53;71;71;37;24;67;12;13;10
9590;24;62;56;56;39;63;62;63;68;54;73;66;65;68;41;12;12;11
9591;63;67;54;65;67;60;61;59;62;71;63;32;53;33;69;7;14;8
9592;65;56;53;65;57;70;68;78;69;77;74;63;42;25;45;11;16;11
9593;16;28;37;15;19;50;44;43;40;23;55;35;25;18;14;66;64;66
9594;8;33;29;19;11;31;33;49;22;23;31;29;19;11;38;64;65;70
9595;62;66;65;70;68;72;74;66;82;62;46;51;33;31;65;6;7;7
9596;52;65;58;64;59;77;80;67;59;50;73;76;72;64;45;13;10;12
9597;58;65;57;72;73;78;75;86;76;62;54;68;44;20;62;4;3;5
9598;59;67;65;69;67;66;63;69;58;54;52;60;50;34;67;13;11;7
9599;56;68;63;66;60;71;78;73;77;62;87;93;80;65;60;9;9;16
9600;59;64;61;65;64;53;62;67;66;65;87;88;80;63;63;12;11;12
9601;64;62;57;73;68;62;67;77;74;70;72;76;48;19;64;9;14;13
9602;69;62;43;66;58;44;42;44;51;55;48;58;54;24;47;12;14;5
9603;13;28;26;15;12;48;46;40;43;21;61;30;22;15;32;65;65;69
9604;55;63;58;62;67;80;78;75;83;57;67;61;65;52;63;7;16;8
9605;63;58;57;66;68;75;79;77;74;68;73;70;66;59;63;11;10;7
9606;45;67;66;68;69;86;81;87;88;53;80;74;53;58;65;11;16;7
9607;55;57;54;66;71;81;82;80;88;75;78;63;37;23;52;14;7;9
9608;68;61;38;64;69;70;68;66;65;65;67;61;63;15;54;8;12;11
9609;56;70;66;66;64;61;54;85;76;72;81;65;54;63;66;11;12;9
9610;51;70;68;67;59;61;59;57;72;40;85;80;78;67;55;7;6;6
9611;34;57;53;59;57;62;65;70;61;32;67;70;75;67;50;11;6;14
9612;48;69;64;67;63;68;64;74;65;53;61;79;75;63;63;8;8;7
9613;14;25;18;23;13;25;31;32;40;20;42;22;26;13;34;65;63;68
9614;65;71;56;63;70;73;69;71;79;61;61;56;60;20;62;8;13;9
9615;59;68;59;67;63;62;63;55;75;67;63;72;71;62;60;14;7;12
9616;56;67;64;67;63;56;66;72;75;58;81;81;64;57;66;9;14;11
9617;53;58;47;68;72;93;82;92;88;58;51;57;40;31;54;7;6;11
9618;70;55;51;60;56;69;68;68;57;69;72;67;46;35;52;11;14;11
9619;63;58;49;64;60;69;68;72;65;61;76;60;49;39;65;14;15;8
9620;35;57;54;50;48;67;68;64;65;50;77;75;65;64;45;8;9;15
9621;56;66;60;67;65;89;90;63;59;71;58;68;41;54;47;7;5;13
9622;23;56;48;52;25;51;43;35;32;39;65;75;68;64;31;12;13;6
9623;56;68;69;64;60;67;54;64;66;66;68;71;60;59;72;14;7;9
9624;9;22;23;15;14;32;27;36;33;23;44;23;28;15;31;68;65;66
9625;47;61;59;67;65;63;63;66;74;79;76;66;74;62;60;6;13;8
9626;59;67;65;69;70;74;73;75;67;64;57;65;34;21;61;14;6;11
9627;12;32;25;22;13;43;38;32;57;21;59;28;22;28;38;64;60;68
9628;49;57;54;63;54;75;72;74;80;74;84;77;73;62;59;8;8;13
9629;39;52;52;54;52;55;60;54;55;66;71;61;70;65;52;8;8;11
9630;52;63;57;63;65;78;77;81;82;65;71;76;76;49;54;16;14;13
9631;41;62;54;54;59;49;38;45;44;55;87;71;62;60;49;8;11;13
9632;60;65;54;69;66;68;74;67;76;73;53;72;61;47;62;7;9;9
9633;8;34;38;15;13;47;46;52;55;23;72;26;31;24;35;65;60;65
9634;68;60;48;64;64;79;75;78;68;68;84;77;64;38;67;7;13;10
9635;36;63;60;60;52;63;65;48;50;51;68;57;68;59;53;11;14;13
9636;66;67;61;65;65;74;72;77;67;69;72;73;71;43;60;11;12;9
9637;46;66;62;64;57;66;63;66;61;54;72;85;81;59;54;10;13;14
9638;63;71;59;69;68;71;70;64;85;75;47;62;34;19;66;14;10;10
9639;54;64;63;64;63;74;78;76;67;64;61;75;69;63;63;14;8;6
9640;45;63;59;60;65;65;68;64;56;63;85;70;62;63;58;14;12;10
9641;66;65;63;70;69;69;69;73;80;65;55;48;39;44;59;12;6;13
9642;8;26;17;18;11;14;28;36;33;19;53;20;23;9;36;70;62;65
9643;64;59;61;63;67;86;85;68;68;71;82;79;30;25;43;13;9;12
9644;31;59;49;61;59;72;70;67;83;58;73;71;71;67;46;10;12;11
9645;58;64;58;70;71;67;61;68;70;74;67;62;68;56;62;7;12;11
9646;42;68;64;63;50;61;69;63;61;66;70;68;62;65;58;7;11;10
9647;67;63;54;66;67;83;77;87;73;61;69;86;63;45;60;9;15;14
9648;29;58;62;49;41;76;76;57;52;54;75;75;68;62;29;14;11;12
9649;12;26;23;22;10;35;60;33;56;21;54;43;23;26;57;64;65;67
9650;50;65;64;62;59;57;61;58;58;78;75;64;75;66;55;16;6;9
9651;65;58;49;60;63;77;80;86;81;64;91;76;71;41;57;13;8;8
9652;61;64;52;65;64;84;87;70;69;78;56;70;40;32;52;9;12;14
9653;35;61;58;68;59;74;87;77;85;58;48;87;56;54;37;7;10;5
9654;60;55;63;65;62;72;73;72;76;67;76;63;73;56;67;7;15;7
9655;11;24;19;24;12;31;31;57;51;15;50;24;33;19;32;62;60;74
9656;14;27;18;27;12;38;36;42;40;21;55;30;29;11;39;67;59;64
9657;40;73;70;71;66;63;56;69;68;59;63;60;66;63;67;10;14;14
9658;48;70;66;64;52;69;74;75;71;59;74;64;66;65;66;8;11;11
9659;58;64;59;63;64;80;81;70;72;66;66;62;60;31;64;11;9;10
9660;24;40;42;42;23;52;45;75;56;34;82;89;62;66;35;8;10;7
9661;56;60;56;60;72;81;81;77;90;63;53;56;32;30;55;9;6;11
9662;45;69;70;66;68;73;67;59;65;66;67;72;48;44;66;14;6;7
9663;59;64;60;64;65;76;78;82;79;52;78;66;40;34;62;12;8;8
9664;55;69;64;69;64;60;62;59;59;71;49;62;64;56;63;8;11;13
9665;15;28;34;18;17;46;34;47;41;19;62;34;33;16;45;63;70;62
9666;63;68;66;69;72;76;75;72;85;63;68;78;68;59;67;7;13;6
9667;39;63;62;54;34;58;47;50;67;66;65;41;69;63;65;11;10;9
9668;65;61;54;65;62;82;78;74;79;59;62;64;42;29;63;10;12;10
9669;8;23;26;20;10;35;33;40;50;21;68;21;30;14;37;59;62;70
9670;40;62;62;61;59;67;75;64;61;58;63;78;67;68;53;10;14;11
9671;68;64;31;64;64;73;70;51;48;72;71;60;69;29;43;8;14;6
9672;56;57;48;66;66;82;84;82;75;55;64;82;46;27;59;9;11;11
9673;13;37;34;38;19;51;50;47;42;18;63;30;19;23;44;64;67;68
9674;37;64;56;67;58;70;72;58;76;46;70;65;48;62;40;10;6;11
9675;37;66;52;66;68;71;69;66;68;43;73;62;58;63;68;9;7;14
9676;35;66;63;65;53;53;51;67;70;65;75;67;70;68;57;15;16;10
9677;53;67;59;58;56;68;64;69;79;59;71;73;68;69;57;12;9;10
9678;64;56;41;68;76;88;89;78;73;66;65;63;30;16;53;12;11;9
9679;9;24;25;18;5;38;35;40;47;22;60;33;22;9;35;60;64;71
9680;59;60;62;61;63;69;68;66;63;55;62;81;68;63;62;12;9;9
9681;30;57;60;50;37;67;73;43;39;38;44;63;67;64;30;5;11;7
9682;64;60;56;67;71;75;72;74;71;58;58;52;52;26;62;6;13;6
9683;67;62;59;72;72;79;78;77;71;62;62;71;44;33;51;13;13;14
9684;30;57;53;49;40;64;56;44;47;57;80;69;63;67;42;14;14;12
9685;9;23;21;16;17;37;41;38;43;18;68;36;30;14;31;62;60;69
9686;42;62;60;63;61;72;76;72;61;48;66;72;55;63;49;10;10;14
9687;65;62;54;66;64;74;77;71;65;56;63;56;63;34;63;7;10;6
9688;55;65;58;63;63;80;83;81;75;48;61;86;75;59;59;12;9;12
9689;53;64;60;67;66;80;80;79;75;57;64;81;59;60;58;10;13;14
9690;66;59;47;67;63;67;67;59;67;68;70;71;35;23;52;15;11;8
9691;62;68;70;68;65;63;64;58;63;67;54;63;59;43;68;8;6;13
9692;41;72;65;72;66;69;68;75;74;56;70;67;60;62;62;11;10;11
9693;31;61;58;54;50;52;56;44;52;72;76;63;56;62;43;10;5;11
9694;70;71;64;65;66;61;66;82;72;70;84;60;61;55;67;7;13;10
9695;44;70;62;71;65;69;69;65;67;63;70;77;47;42;66;16;13;7
9696;30;54;49;50;42;39;43;32;45;52;68;62;79;64;50;13;6;8
9697;40;73;65;69;66;74;69;81;90;81;76;69;66;64;62;15;14;8
9698;37;67;62;61;53;61;61;62;64;54;73;76;70;63;59;11;13;14
9699;67;62;59;71;73;84;78;92;88;70;76;65;50;29;60;15;9;14
9700;65;57;57;58;56;63;65;63;64;70;77;47;79;26;55;8;9;11
9701;57;67;64;69;64;64;62;46;62;59;46;68;60;54;69;11;11;5
9702;47;67;64;65;64;66;70;66;61;67;62;72;72;69;57;10;6;14
9703;38;69;68;68;69;58;55;59;56;44;58;60;68;63;65;7;8;9
9704;11;20;23;16;12;29;23;59;68;34;63;40;16;28;57;62;61;67
9705;39;69;60;64;61;73;67;69;71;28;70;73;66;71;47;6;7;7
9706;10;26;24;18;11;34;36;43;42;19;51;30;23;15;27;64;61;67
9707;56;67;66;68;67;67;68;72;70;61;55;73;64;58;61;7;7;11
9708;62;68;65;68;67;68;68;69;70;68;63;60;61;43;63;14;11;16
9709;51;64;61;61;59;90;92;73;65;65;71;79;67;66;54;12;16;6
9710;18;26;24;26;14;30;44;38;58;25;55;34;21;18;14;66;66;63
9711;22;64;54;39;34;46;55;43;52;41;65;60;67;63;47;9;9;14
9712;24;61;60;42;32;66;67;63;77;66;67;65;74;65;49;16;10;10
9713;21;60;64;62;57;59;53;48;60;37;68;66;75;62;53;7;9;10
9714;22;50;47;52;40;54;58;60;32;20;70;68;67;65;19;5;15;14
9715;43;63;66;58;58;50;64;43;40;67;71;70;70;65;57;15;8;14
9716;66;61;49;61;66;85;89;72;70;66;77;74;51;20;55;11;16;14
9717;52;65;63;66;64;68;73;61;66;63;64;74;64;63;63;7;8;9
9718;69;53;43;60;62;72;75;58;64;67;68;66;45;18;54;13;11;8
9719;29;58;55;49;45;68;70;68;65;45;82;58;63;61;37;12;7;9
9720;49;69;64;69;68;67;53;67;68;53;70;78;49;58;68;13;7;11
9721;62;58;57;67;67;90;90;81;80;68;74;78;58;48;64;11;7;13
9722;23;53;38;54;53;69;71;61;47;48;81;68;68;65;36;10;16;10
9723;68;62;60;67;65;63;61;71;75;73;47;63;62;26;70;4;8;3
9724;60;63;53;64;66;80;80;72;71;72;68;70;74;33;62;14;8;6
9725;30;59;53;64;67;74;82;70;78;56;63;72;76;63;53;15;6;7
9726;58;66;55;68;66;79;84;72;75;61;73;79;62;49;57;11;10;15
9727;34;61;59;55;52;74;76;73;66;68;76;67;66;65;47;6;13;6
9728;67;62;48;65;63;68;71;69;62;68;52;70;53;32;53;15;8;13
9729;64;64;33;64;60;65;67;65;50;59;65;72;63;26;56;10;10;7
9730;13;48;40;50;41;50;67;50;59;29;74;53;60;65;18;8;7;10
9731;64;63;52;67;66;67;64;38;59;65;67;72;46;22;54;12;10;12
9732;10;30;32;18;14;45;44;61;50;25;60;37;22;22;35;68;60;67
9733;62;66;55;67;64;77;77;79;76;69;75;52;71;15;61;12;15;13
9734;29;61;62;58;59;70;68;65;52;41;66;93;73;64;50;6;9;7
9735;48;70;69;71;72;76;62;92;83;60;59;66;64;59;72;7;15;12
9736;57;63;48;69;67;82;79;78;70;68;34;68;45;37;60;7;13;11
9737;71;62;27;59;56;70;69;55;73;62;71;53;33;13;45;11;14;14
9738;66;66;60;66;68;72;75;61;66;64;60;70;45;45;54;6;12;6
9739;39;68;63;64;64;69;66;58;37;59;62;75;65;65;58;11;14;6
9740;41;71;63;67;57;64;72;71;78;62;74;73;48;62;72;9;10;8
9741;70;52;50;60;65;50;53;56;50;70;71;67;55;27;57;8;15;10
9742;66;64;58;62;62;55;57;61;59;63;81;84;65;67;63;13;7;14
9743;57;57;53;59;64;74;84;77;63;78;73;74;65;58;56;7;12;9
9744;16;19;17;20;11;28;30;36;25;19;30;30;26;22;59;61;60;68
9745;59;63;57;65;67;78;77;73;77;66;53;76;53;28;60;9;10;12
9746;54;66;63;68;66;66;71;74;86;65;56;74;76;53;65;7;10;14
9747;19;30;24;21;16;45;46;61;55;16;53;22;24;22;43;64;64;68
9748;48;61;55;63;66;89;83;69;71;71;67;84;54;57;57;6;11;8
9749;33;62;53;62;48;58;64;56;53;52;71;49;62;65;33;14;11;5
9750;56;65;52;66;68;82;85;62;54;63;38;66;32;55;54;12;6;14
9751;7;16;19;10;13;28;32;41;41;23;68;19;17;7;33;63;60;70
9752;63;60;61;64;65;77;75;75;85;73;72;71;63;25;64;12;6;7
9753;38;61;52;59;46;68;75;70;75;64;71;63;74;69;54;10;12;9
9754;67;59;58;64;59;67;62;63;55;64;87;88;50;28;43;15;15;14
9755;51;67;65;66;63;66;64;67;70;65;64;71;72;67;64;15;7;9
9756;68;63;65;70;64;52;64;37;68;70;66;63;45;16;60;10;9;13
9757;54;67;64;63;58;30;30;60;68;64;68;71;82;72;71;14;7;6
9758;33;54;36;64;61;72;73;74;77;35;90;70;62;64;45;7;15;6
9759;18;25;15;18;11;33;23;36;35;20;41;26;16;21;57;65;63;65
9760;63;65;64;67;66;82;81;90;87;67;62;58;60;40;61;7;5;15
9761;62;56;40;71;81;91;90;80;85;62;69;66;33;17;55;12;9;7
